,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
4533407,2015,3,23,1,B6,JetBlue Airways,2001,N373JB,BUF,JFK,05:36:00,05:27:00,-9.0,18.0,05:45:00,84.0,84.0,61.0,301,06:46:00,5.0,07:00:00,06:51:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,28.411792677127913,33.51234309623431,35.89539748953975,2015-03-23
4381739,2015,3,20,5,AA,American Airlines Inc.,1563,N4UCAA,TUL,DFW,15:10:00,15:26:00,16.0,10.0,15:36:00,70.0,67.0,48.0,237,16:24:00,9.0,16:20:00,16:33:00,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,33.3715103793844,30.817245817245816,34.842556842556846,2015-03-20
3768661,2015,1,8,4,AA,American Airlines Inc.,1449,N3HNAA,MIA,DTW,18:45:00,18:39:00,-6.0,16.0,18:55:00,193.0,189.0,160.0,1145,21:35:00,13.0,21:58:00,21:48:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,39.97634876912649,33.7487012987013,35.63037518037518,2015-01-08
2780148,2015,9,2,3,OO,Skywest Airlines Inc.,4749,N824SK,IAH,DTW,12:45:00,13:28:00,43.0,15.0,13:43:00,178.0,160.0,138.0,1075,17:01:00,7.0,16:43:00,17:08:00,25.0,0,0,,0.0,0.0,0.0,25.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,40.8015168255787,30.773569136132657,32.97609654987965,2015-09-02
3914928,2015,1,7,3,US,US Airways Inc.,1717,N680AW,CLT,FLL,22:10:00,22:21:00,11.0,31.0,22:52:00,113.0,122.0,86.0,631,00:18:00,5.0,00:03:00,00:23:00,20.0,0,0,,9.0,0.0,11.0,0.0,0.0,True,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,41.30716478609306,23.564489273907483,29.016408870442316,2015-01-07
3496188,2015,5,31,7,WN,Southwest Airlines Co.,3295,N917WN,AUS,BWI,16:10:00,16:13:00,3.0,11.0,16:24:00,195.0,196.0,182.0,1342,20:26:00,3.0,20:25:00,20:29:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,34.8990895476264,32.64028335944418,34.07220216606498,2015-05-31
3079798,2015,2,23,1,DL,Delta Air Lines Inc.,906,N992DL,ATL,LGA,20:45:00,20:45:00,0.0,33.0,21:18:00,132.0,136.0,95.0,762,22:53:00,8.0,22:57:00,23:01:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,33.119976011717355,30.210617034612437,31.051239640643498,2015-02-23
1856658,2015,9,21,1,NK,Spirit Air Lines,944,N521NK,DFW,ORD,09:02:00,09:12:00,10.0,22.0,09:34:00,140.0,148.0,114.0,802,11:28:00,12.0,11:22:00,11:40:00,18.0,0,0,,8.0,0.0,10.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,38.84517284419602,32.11307412900037,34.16857953446386,2015-09-21
2989186,2015,3,11,3,DL,Delta Air Lines Inc.,2132,N523US,ATL,SAT,09:40:00,09:38:00,-2.0,20.0,09:58:00,160.0,149.0,123.0,874,11:01:00,6.0,11:20:00,11:07:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,33.119976011717355,30.210617034612437,31.051239640643498,2015-03-11
2244472,2015,1,5,1,US,US Airways Inc.,531,N839AW,DTW,PHX,07:25:00,07:37:00,12.0,24.0,08:01:00,277.0,287.0,236.0,1671,09:57:00,27.0,10:02:00,10:24:00,22.0,0,0,,10.0,0.0,0.0,0.0,12.0,True,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,33.438709677419354,31.526032909787492,35.202447562084835,2015-01-05
3142524,2015,9,22,2,DL,Delta Air Lines Inc.,1209,N914DE,ATL,GSP,19:05:00,19:03:00,-2.0,9.0,19:12:00,57.0,42.0,27.0,153,19:39:00,6.0,20:02:00,19:45:00,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Greenville-Spartanburg International Airport,Greer,SC,34.89567,-82.21886,33.119976011717355,30.210617034612437,31.051239640643498,2015-09-22
1984859,2015,12,25,5,AA,American Airlines Inc.,2347,N4XKAA,DFW,CMH,12:00:00,12:14:00,14.0,14.0,12:28:00,145.0,128.0,109.0,926,15:17:00,5.0,15:25:00,15:22:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,38.84517284419602,32.11307412900037,34.16857953446386,2015-12-25
310094,2015,12,17,4,AA,American Airlines Inc.,455,N673AW,PHX,SLC,08:30:00,08:25:00,-5.0,17.0,08:42:00,103.0,108.0,82.0,507,10:04:00,9.0,10:13:00,10:13:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,39.69076729217042,24.887578940142777,26.8585255354201,2015-12-17
1711714,2015,11,5,4,UA,United Air Lines Inc.,1168,N39726,ORD,CMH,11:39:00,11:32:00,-7.0,11.0,11:43:00,77.0,62.0,45.0,296,13:28:00,6.0,13:56:00,13:34:00,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,39.62481286116047,37.05203873553376,39.5671030446412,2015-11-05
4261770,2015,1,27,2,OO,Skywest Airlines Inc.,6286,N295SW,SBA,SFO,10:22:00,10:15:00,-7.0,15.0,10:30:00,90.0,92.0,62.0,262,11:32:00,15.0,11:52:00,11:47:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Santa Barbara Municipal Airport (Santa Barbara Airport),Santa Barbara,CA,34.42621,-119.84037,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,32.840285856739236,32.61032388663968,36.836032388663966,2015-01-27
2008270,2015,2,9,1,MQ,American Eagle Airlines Inc.,3208,N611MQ,DFW,BIS,16:00:00,16:42:00,42.0,15.0,16:57:00,152.0,172.0,151.0,977,19:28:00,6.0,18:32:00,19:34:00,62.0,0,0,,20.0,0.0,42.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Bismarck Municipal Airport,Bismarck,ND,46.77411,-100.74672,38.84517284419602,32.11307412900037,34.16857953446386,2015-02-09
2438084,2015,11,20,5,WN,Southwest Airlines Co.,2731,N229WN,BOS,DAL,14:45:00,14:44:00,-1.0,20.0,15:04:00,270.0,257.0,233.0,1554,17:57:00,4.0,18:15:00,18:01:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Dallas Love Field,Dallas,TX,32.84711,-96.85177,35.91662262278969,30.034774751516718,35.44770879049955,2015-11-20
3660532,2015,2,18,3,WN,Southwest Airlines Co.,1124,N551WN,BNA,BWI,13:10:00,13:16:00,6.0,11.0,13:27:00,100.0,89.0,74.0,587,15:41:00,4.0,15:50:00,15:45:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Nashville International Airport,Nashville,TN,36.12448,-86.67818,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,35.19966372425389,31.188619536661093,33.12610460950561,2015-02-18
3063777,2015,6,14,7,WN,Southwest Airlines Co.,3224,N296WN,ATL,PIT,09:40:00,09:40:00,0.0,14.0,09:54:00,105.0,99.0,78.0,526,11:12:00,7.0,11:25:00,11:19:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,33.119976011717355,30.210617034612437,31.051239640643498,2015-06-14
3436953,2015,8,11,2,WN,Southwest Airlines Co.,3206,N490WN,FLL,ISP,19:15:00,19:11:00,-4.0,7.0,19:18:00,170.0,158.0,146.0,1092,21:44:00,5.0,22:05:00,21:49:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,Long Island MacArthur Airport,Islip,NY,40.79524,-73.10021,33.64663696620667,35.856935249475214,36.71108509607622,2015-08-11
1775019,2015,1,11,7,MQ,American Eagle Airlines Inc.,3383,N521MQ,ORD,XNA,19:35:00,20:11:00,36.0,85.0,21:36:00,99.0,170.0,81.0,522,22:57:00,4.0,21:14:00,23:01:00,107.0,0,0,,71.0,0.0,0.0,0.0,36.0,True,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,AR,36.28187,-94.30681,39.62481286116047,37.05203873553376,39.5671030446412,2015-01-11
4722500,2015,12,20,7,WN,Southwest Airlines Co.,4002,N644SW,JAX,ATL,14:05:00,14:01:00,-4.0,26.0,14:27:00,65.0,87.0,47.0,270,15:14:00,14.0,15:10:00,15:28:00,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,True,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,32.08781461359352,33.50449205252246,35.928645473393225,2015-12-20
4609237,2015,2,28,6,DL,Delta Air Lines Inc.,2463,N916DL,LGA,FLL,19:00:00,19:15:00,15.0,20.0,19:35:00,202.0,185.0,161.0,1076,22:16:00,4.0,22:22:00,22:20:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,36.37969981426635,38.468567170769404,43.40197593553372,2015-02-28
2011989,2015,12,14,1,MQ,American Eagle Airlines Inc.,3239,N602MQ,DFW,SGF,20:15:00,20:10:00,-5.0,9.0,20:19:00,83.0,66.0,52.0,364,21:11:00,5.0,21:38:00,21:16:00,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Springfield-Branson National Airport,Springfield,MO,37.24433,-93.38686,38.84517284419602,32.11307412900037,34.16857953446386,2015-12-14
3851021,2015,5,13,3,WN,Southwest Airlines Co.,3139,N733SA,MKE,MCO,15:30:00,15:28:00,-2.0,11.0,15:39:00,165.0,171.0,152.0,1066,19:11:00,8.0,19:15:00,19:19:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,Orlando International Airport,Orlando,FL,28.42889,-81.31603,32.05029337803856,31.08097081284653,35.432681242807824,2015-05-13
3416021,2015,11,26,4,DL,Delta Air Lines Inc.,1471,N3773D,FLL,CVG,12:42:00,12:36:00,-6.0,9.0,12:45:00,153.0,141.0,127.0,932,14:52:00,5.0,15:15:00,14:57:00,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,Cincinnati/Northern Kentucky International Airport,Covington,KY,39.04614,-84.66217,33.64663696620667,35.856935249475214,36.71108509607622,2015-11-26
4212502,2015,12,2,3,WN,Southwest Airlines Co.,454,N412WN,DAL,SAT,06:55:00,06:54:00,-1.0,11.0,07:05:00,65.0,58.0,45.0,248,07:50:00,2.0,08:00:00,07:52:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas Love Field,Dallas,TX,32.84711,-96.85177,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,44.57696108812543,27.40365248759958,28.329888771982564,2015-12-02
1744330,2015,12,13,7,AA,American Airlines Inc.,392,N3HTAA,ORD,LGA,07:25:00,07:22:00,-3.0,13.0,07:35:00,128.0,111.0,94.0,733,10:09:00,4.0,10:33:00,10:13:00,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,39.62481286116047,37.05203873553376,39.5671030446412,2015-12-13
4226260,2015,6,4,4,WN,Southwest Airlines Co.,1628,N643SW,DAL,HOU,06:00:00,05:55:00,-5.0,10.0,06:05:00,60.0,54.0,41.0,239,06:46:00,3.0,07:00:00,06:49:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas Love Field,Dallas,TX,32.84711,-96.85177,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,44.57696108812543,27.40365248759958,28.329888771982564,2015-06-04
3297585,2015,4,14,2,WN,Southwest Airlines Co.,988,N405WN,STL,DEN,20:00:00,20:00:00,0.0,8.0,20:08:00,140.0,126.0,112.0,770,21:00:00,6.0,21:20:00,21:06:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,Denver International Airport,Denver,CO,39.85841,-104.667,35.779230458020145,31.053561863952865,32.371719335832886,2015-04-14
3062369,2015,7,20,1,DL,Delta Air Lines Inc.,975,N366NW,ATL,PIT,07:30:00,07:40:00,10.0,13.0,07:53:00,97.0,91.0,72.0,526,09:05:00,6.0,09:07:00,09:11:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,33.119976011717355,30.210617034612437,31.051239640643498,2015-07-20
4759591,2015,12,25,5,WN,Southwest Airlines Co.,1087,N725SW,BDL,BWI,11:55:00,11:50:00,-5.0,8.0,11:58:00,75.0,65.0,54.0,283,12:52:00,3.0,13:10:00,12:55:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,30.27288685568381,30.582322966086803,34.36707081356528,2015-12-25
2462244,2015,4,12,7,MQ,American Eagle Airlines Inc.,3027,N669MQ,BWI,ORD,17:54:00,17:49:00,-5.0,11.0,18:00:00,140.0,127.0,105.0,622,18:45:00,11.0,19:14:00,18:56:00,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,40.6359274619826,33.50378798707796,34.14837473912919,2015-04-12
2429202,2015,6,21,7,AA,American Airlines Inc.,1274,N863AA,BOS,MIA,07:55:00,07:57:00,2.0,24.0,08:21:00,213.0,206.0,174.0,1258,11:15:00,8.0,11:28:00,11:23:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Miami International Airport,Miami,FL,25.79325,-80.29056,35.91662262278969,30.034774751516718,35.44770879049955,2015-06-21
4237468,2015,4,7,2,WN,Southwest Airlines Co.,3867,N514SW,DAL,MAF,13:05:00,13:13:00,8.0,10.0,13:23:00,70.0,67.0,54.0,319,14:17:00,3.0,14:15:00,14:20:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Midland International Airport,Midland,TX,31.94253,-102.20191,44.57696108812543,27.40365248759958,28.329888771982564,2015-04-07
3192322,2015,8,16,7,DL,Delta Air Lines Inc.,2545,N972AT,ATL,ECP,09:05:00,09:02:00,-3.0,14.0,09:16:00,60.0,57.0,39.0,240,08:55:00,4.0,09:05:00,08:59:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Northwest Florida Beaches International Airport,Panama City,FL,,,33.119976011717355,30.210617034612437,31.051239640643498,2015-08-16
1962081,2015,1,21,3,AA,American Airlines Inc.,2266,N862AA,DFW,MIA,15:30:00,15:25:00,-5.0,16.0,15:41:00,167.0,159.0,133.0,1121,18:54:00,10.0,19:17:00,19:04:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Miami International Airport,Miami,FL,25.79325,-80.29056,38.84517284419602,32.11307412900037,34.16857953446386,2015-01-21
1941168,2015,12,12,6,AA,American Airlines Inc.,978,N3KXAA,DFW,MSY,07:10:00,07:06:00,-4.0,15.0,07:21:00,88.0,82.0,63.0,447,08:24:00,4.0,08:38:00,08:28:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,38.84517284419602,32.11307412900037,34.16857953446386,2015-12-12
282927,2015,6,29,1,US,US Airways Inc.,895,N578UW,PHX,ORD,12:30:00,12:23:00,-7.0,23.0,12:46:00,213.0,248.0,210.0,1440,18:16:00,15.0,18:03:00,18:31:00,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,True,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,39.69076729217042,24.887578940142777,26.8585255354201,2015-06-29
5157157,2015,11,13,5,MQ,American Eagle Airlines Inc.,3211,N658MQ,AMA,DFW,13:00:00,12:55:00,-5.0,15.0,13:10:00,79.0,79.0,46.0,312,13:56:00,18.0,14:19:00,14:14:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Rick Husband Amarillo International Airport,Amarillo,TX,35.21937,-101.70593,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,35.927859515899385,27.546235138705416,34.05680317040951,2015-11-13
3653715,2015,8,2,7,WN,Southwest Airlines Co.,716,N387SW,BNA,DEN,05:30:00,05:29:00,-1.0,8.0,05:37:00,165.0,160.0,145.0,1014,07:02:00,7.0,07:15:00,07:09:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Nashville International Airport,Nashville,TN,36.12448,-86.67818,Denver International Airport,Denver,CO,39.85841,-104.667,35.19966372425389,31.188619536661093,33.12610460950561,2015-08-02
1327145,2015,11,16,1,OO,Skywest Airlines Inc.,5402,N957SW,SFO,SMF,19:25:00,19:34:00,9.0,17.0,19:51:00,49.0,42.0,20.0,86,20:11:00,5.0,20:14:00,20:16:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,37.954705151072915,32.84568142979208,33.873825121048135,2015-11-16
2639557,2015,2,1,7,WN,Southwest Airlines Co.,2347,N436WN,MCO,BHM,16:30:00,16:30:00,0.0,10.0,16:40:00,95.0,93.0,80.0,479,17:00:00,3.0,17:05:00,17:03:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Orlando International Airport,Orlando,FL,28.42889,-81.31603,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,37.23666900938891,35.90524125248028,37.849247447127716,2015-02-01
897276,2015,1,27,2,AA,American Airlines Inc.,970,N3GPAA,LAS,LAX,20:10:00,20:07:00,-3.0,16.0,20:23:00,72.0,64.0,44.0,236,21:07:00,4.0,21:22:00,21:11:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,39.71812796119566,30.74919182562338,31.755184604041816,2015-01-27
4722176,2015,8,2,7,WN,Southwest Airlines Co.,2861,N620SW,JAX,ATL,19:20:00,19:21:00,1.0,11.0,19:32:00,65.0,61.0,45.0,270,20:17:00,5.0,20:25:00,20:22:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,32.08781461359352,33.50449205252246,35.928645473393225,2015-08-02
4744495,2015,7,26,7,B6,JetBlue Airways,82,N236JB,RIC,BOS,15:05:00,14:58:00,-7.0,11.0,15:09:00,90.0,97.0,78.0,474,16:27:00,8.0,16:35:00,16:35:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Richmond International Airport,Richmond,VA,37.50517,-77.31967,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,33.16834907196353,37.51757313960338,42.19516984095818,2015-07-26
2214179,2015,4,24,5,OO,Skywest Airlines Inc.,4495,N804SK,MCI,MSP,12:17:00,12:23:00,6.0,21.0,12:44:00,86.0,100.0,71.0,393,13:55:00,8.0,13:43:00,14:03:00,20.0,0,0,,14.0,0.0,0.0,6.0,0.0,True,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,34.83512220354326,29.168609399361497,32.09748310936224,2015-04-24
828037,2015,5,5,2,OO,Skywest Airlines Inc.,4512,N641CA,SLC,FCA,21:49:00,21:41:00,-8.0,12.0,21:53:00,101.0,81.0,65.0,531,22:58:00,4.0,23:30:00,23:02:00,-28.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,Glacier Park International Airport,Kalispell,MT,48.3114,-114.25507,31.977162843328877,22.10020910406949,25.83927939520669,2015-05-05
3206508,2015,8,3,1,EV,Atlantic Southeast Airlines,5462,N857AS,ATL,ILM,09:05:00,09:00:00,-5.0,38.0,09:38:00,82.0,93.0,52.0,377,10:30:00,3.0,10:27:00,10:33:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Wilmington International Airport,Wilmington,NC,34.27061,-77.90256,33.119976011717355,30.210617034612437,31.051239640643498,2015-08-03
2672911,2015,8,17,1,DL,Delta Air Lines Inc.,1497,N949DN,PHL,MSP,08:30:00,08:28:00,-2.0,14.0,08:42:00,166.0,158.0,141.0,980,10:03:00,3.0,10:16:00,10:06:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,36.76708925947805,31.431943643404466,37.827552113372334,2015-08-17
4416742,2015,5,4,1,WN,Southwest Airlines Co.,3144,N560WN,PIT,TPA,05:20:00,05:15:00,-5.0,7.0,05:22:00,145.0,127.0,113.0,873,07:15:00,7.0,07:45:00,07:22:00,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,Tampa International Airport,Tampa,FL,27.97547,-82.53325,28.161539099427813,29.553003533568905,32.7670789163722,2015-05-04
5318161,2015,6,29,1,NK,Spirit Air Lines,374,N633NK,BQN,FLL,03:04:00,03:02:00,-2.0,9.0,03:11:00,146.0,141.0,122.0,982,05:13:00,10.0,05:30:00,05:23:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Rafael Hernández Airport,Aguadilla,PR,18.49486,-67.12944,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,33.804914370811616,44.24889867841409,41.04625550660793,2015-06-29
300375,2015,12,19,6,AA,American Airlines Inc.,48,N881AA,PHX,DFW,11:15:00,11:20:00,5.0,22.0,11:42:00,148.0,137.0,105.0,868,14:27:00,10.0,14:43:00,14:37:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,39.69076729217042,24.887578940142777,26.8585255354201,2015-12-19
4686266,2015,3,8,7,B6,JetBlue Airways,1404,N520JB,SJU,JFK,09:50:00,10:08:00,18.0,11.0,10:19:00,250.0,233.0,214.0,1598,13:53:00,8.0,14:00:00,14:01:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,32.47079818299805,36.73020234823882,36.68710966774919,2015-03-08
5276894,2015,9,18,5,DL,Delta Air Lines Inc.,2430,N907DL,ECP,ATL,07:10:00,07:05:00,-5.0,13.0,07:18:00,73.0,68.0,43.0,240,09:01:00,12.0,09:23:00,09:13:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Northwest Florida Beaches International Airport,Panama City,FL,,,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,23.12305109138882,37.48755186721991,40.04875518672199,2015-09-18
729763,2015,9,10,4,DL,Delta Air Lines Inc.,2511,N814DN,SAN,DTW,07:00:00,06:57:00,-3.0,20.0,07:17:00,264.0,262.0,233.0,1956,14:10:00,9.0,14:24:00,14:19:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,35.70156821969319,27.828645521643725,29.56233792140435,2015-09-10
