,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
4389486,2015,9,18,5,EV,Atlantic Southeast Airlines,5365,N717EV,TUL,DTW,17:38:00,18:25:00,47.0,13.0,18:38:00,134.0,119.0,99.0,789,21:17:00,7.0,20:52:00,21:24:00,32.0,0,0,,0.0,0.0,0.0,32.0,0.0,True,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,33.3715103793844,30.817245817245816,34.842556842556846,2015-09-18
5285424,2015,6,21,7,EV,Atlantic Southeast Airlines,5541,N228PQ,AGS,ATL,10:35:00,10:29:00,-6.0,21.0,10:50:00,54.0,63.0,33.0,143,11:23:00,9.0,11:29:00,11:32:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Augusta Regional Airport (Bush Field),Augusta,GA,33.36996,-81.9645,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,42.52435408725116,25.2898406374502,31.844621513944222,2015-06-21
2522905,2015,9,25,5,WN,Southwest Airlines Co.,401,N949WN,BWI,SDF,13:50:00,13:50:00,0.0,13.0,14:03:00,105.0,90.0,74.0,495,15:17:00,3.0,15:35:00,15:20:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Louisville International Airport (Standiford Field),Louisville,KY,38.17439,-85.736,40.6359274619826,33.50378798707796,34.14837473912919,2015-09-25
4909384,2015,5,3,7,WN,Southwest Airlines Co.,597,N787SA,ROC,MCO,11:55:00,12:31:00,36.0,7.0,12:38:00,160.0,147.0,131.0,1033,14:49:00,9.0,14:35:00,14:58:00,23.0,0,0,,0.0,0.0,11.0,12.0,0.0,True,Greater Rochester International Airport,Rochester,NY,43.11887,-77.67238,Orlando International Airport,Orlando,FL,28.42889,-81.31603,28.517722878625136,36.80461393596987,41.37476459510358,2015-05-03
4602363,2015,12,10,4,B6,JetBlue Airways,499,N708JB,LGA,MCO,21:00:00,20:55:00,-5.0,28.0,21:23:00,167.0,156.0,124.0,950,23:27:00,4.0,23:47:00,23:31:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,Orlando International Airport,Orlando,FL,28.42889,-81.31603,36.37969981426635,38.468567170769404,43.40197593553372,2015-12-10
2783240,2015,11,2,1,OO,Skywest Airlines Inc.,5221,N713SK,IAH,TUS,11:35:00,12:07:00,32.0,27.0,12:34:00,163.0,158.0,125.0,936,13:39:00,6.0,13:18:00,13:45:00,27.0,0,0,,0.0,0.0,27.0,0.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Tucson International Airport,Tucson,AZ,32.11608,-110.94103,40.8015168255787,30.773569136132657,32.97609654987965,2015-11-02
2639291,2015,9,20,7,WN,Southwest Airlines Co.,2244,N737JW,MCO,BDL,11:35:00,11:34:00,-1.0,10.0,11:44:00,160.0,148.0,134.0,1050,13:58:00,4.0,14:15:00,14:02:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Orlando International Airport,Orlando,FL,28.42889,-81.31603,Bradley International Airport,Windsor Locks,CT,41.93887,-72.68323,37.23666900938891,35.90524125248028,37.849247447127716,2015-09-20
182469,2015,1,7,3,OO,Skywest Airlines Inc.,2580,N864AS,LAX,SAN,13:00:00,13:06:00,6.0,21.0,13:27:00,47.0,54.0,29.0,109,13:56:00,4.0,13:47:00,14:00:00,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,40.92041526046242,28.434892858487842,30.50851734223773,2015-01-07
4195494,2015,11,26,4,WN,Southwest Airlines Co.,6109,N557WN,DAL,OAK,14:40:00,14:52:00,12.0,14.0,15:06:00,230.0,228.0,207.0,1468,16:33:00,7.0,16:30:00,16:40:00,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Oakland International Airport,Oakland,CA,37.72129,-122.22072,44.57696108812543,27.40365248759958,28.329888771982564,2015-11-26
5035042,2015,9,4,5,OO,Skywest Airlines Inc.,5349,N929SW,DLH,ORD,11:25:00,11:23:00,-2.0,20.0,11:43:00,94.0,102.0,72.0,397,12:55:00,10.0,12:59:00,13:05:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Duluth International Airport,Duluth,MN,46.84209,-92.19365,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,45.25887143688191,24.290488431876607,32.99614395886889,2015-09-04
2372362,2015,7,22,3,DL,Delta Air Lines Inc.,2300,N949DN,BOS,ATL,11:00:00,10:56:00,-4.0,19.0,11:15:00,172.0,152.0,128.0,946,13:23:00,5.0,13:52:00,13:28:00,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,35.91662262278969,30.034774751516718,35.44770879049955,2015-07-22
4096669,2015,4,23,4,OO,Skywest Airlines Inc.,4443,N457SW,CVG,MKE,20:03:00,19:57:00,-6.0,9.0,20:06:00,79.0,84.0,71.0,318,20:17:00,4.0,20:22:00,20:21:00,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Cincinnati/Northern Kentucky International Airport,Covington,KY,39.04614,-84.66217,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,34.89591133742699,32.77424892703863,38.70844062947067,2015-04-23
791856,2015,3,24,2,DL,Delta Air Lines Inc.,2257,N325NB,SLC,SNA,11:31:00,11:26:00,-5.0,11.0,11:37:00,114.0,100.0,84.0,588,12:01:00,5.0,12:25:00,12:06:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,31.977162843328877,22.10020910406949,25.83927939520669,2015-03-24
3873169,2015,6,7,7,US,US Airways Inc.,1737,N581UW,CLT,LAX,22:10:00,22:07:00,-3.0,16.0,22:23:00,300.0,330.0,279.0,2125,00:02:00,35.0,00:10:00,00:37:00,27.0,0,0,,27.0,0.0,0.0,0.0,0.0,True,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,41.30716478609306,23.564489273907483,29.016408870442316,2015-06-07
2158524,2015,1,24,6,US,US Airways Inc.,664,N906AW,KOA,PHX,23:45:00,00:02:00,17.0,10.0,00:12:00,339.0,362.0,343.0,2860,08:55:00,9.0,08:24:00,09:04:00,40.0,0,0,,23.0,0.0,17.0,0.0,0.0,True,Kona International Airport at Keahole,Kailua/Kona,HI,19.73877,-156.04563,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,33.44430448083499,15.271993543179985,19.435835351089587,2015-01-24
247310,2015,6,30,2,OO,Skywest Airlines Inc.,6433,N795SK,LAX,FAT,23:06:00,23:37:00,31.0,18.0,23:55:00,69.0,59.0,37.0,209,00:32:00,4.0,00:15:00,00:36:00,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,True,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Fresno Yosemite International Airport,Fresno,CA,36.77619,-119.71814,40.92041526046242,28.434892858487842,30.50851734223773,2015-06-30
4822945,2015,9,21,1,B6,JetBlue Airways,1512,N621JB,RSW,EWR,12:00:00,11:53:00,-7.0,12.0,12:05:00,168.0,156.0,136.0,1068,14:21:00,8.0,14:48:00,14:29:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,34.10237659963437,32.55730674386191,35.0664736785676,2015-09-21
3437065,2015,12,2,3,WN,Southwest Airlines Co.,1139,N939WN,FLL,ISP,12:05:00,12:22:00,17.0,10.0,12:32:00,170.0,148.0,133.0,1092,14:45:00,5.0,14:55:00,14:50:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,Long Island MacArthur Airport,Islip,NY,40.79524,-73.10021,33.64663696620667,35.856935249475214,36.71108509607622,2015-12-02
367721,2015,4,7,2,DL,Delta Air Lines Inc.,2492,N137DL,PHX,DTW,23:35:00,23:26:00,-9.0,15.0,23:41:00,217.0,208.0,184.0,1671,05:45:00,9.0,06:12:00,05:54:00,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,39.69076729217042,24.887578940142777,26.8585255354201,2015-04-07
639511,2015,3,2,1,WN,Southwest Airlines Co.,1517,N215WN,OAK,SAN,10:45:00,10:40:00,-5.0,7.0,10:47:00,85.0,77.0,68.0,446,11:55:00,2.0,12:10:00,11:57:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Oakland International Airport,Oakland,CA,37.72129,-122.22072,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,43.503639285376686,24.403281003856808,25.718507251887665,2015-03-02
2765573,2015,7,19,7,UA,United Air Lines Inc.,1657,N14228,IAH,SAN,18:10:00,18:30:00,20.0,17.0,18:47:00,196.0,178.0,159.0,1303,19:26:00,2.0,19:26:00,19:28:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,40.8015168255787,30.773569136132657,32.97609654987965,2015-07-19
3338365,2015,9,12,6,WN,Southwest Airlines Co.,630,N248WN,MSY,ATL,06:35:00,06:29:00,-6.0,29.0,06:58:00,90.0,105.0,69.0,425,09:07:00,7.0,09:05:00,09:14:00,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,32.932171941037005,31.985601377259567,33.97769778542922,2015-09-12
5317794,2015,5,26,2,B6,JetBlue Airways,730,N558JB,BQN,MCO,03:11:00,03:04:00,-7.0,16.0,03:20:00,174.0,162.0,138.0,1129,05:38:00,8.0,06:05:00,05:46:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Rafael Hernández Airport,Aguadilla,PR,18.49486,-67.12944,Orlando International Airport,Orlando,FL,28.42889,-81.31603,33.804914370811616,44.24889867841409,41.04625550660793,2015-05-26
4871330,2015,8,18,2,DL,Delta Air Lines Inc.,1263,N953DL,PVD,ATL,07:00:00,06:58:00,-2.0,10.0,07:08:00,157.0,141.0,122.0,903,09:10:00,9.0,09:37:00,09:19:00,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,29.815518176885515,30.029420685471642,33.889899909008186,2015-08-18
520525,2015,5,13,3,OO,Skywest Airlines Inc.,5245,N979SW,DEN,TUS,15:15:00,15:10:00,-5.0,10.0,15:20:00,124.0,115.0,99.0,639,15:59:00,6.0,16:19:00,16:05:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Tucson International Airport,Tucson,AZ,32.11608,-110.94103,41.19048226263038,30.891128832532566,32.91439645351429,2015-05-13
1217133,2015,12,18,5,DL,Delta Air Lines Inc.,1903,N977AT,MSP,ROC,13:01:00,12:58:00,-3.0,11.0,13:09:00,123.0,117.0,100.0,783,15:49:00,6.0,16:04:00,15:55:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,Greater Rochester International Airport,Rochester,NY,43.11887,-77.67238,33.48377141735865,25.80892890439786,30.049758930236276,2015-12-18
2053066,2015,11,8,7,MQ,American Eagle Airlines Inc.,3361,N620MQ,DFW,SJT,08:45:00,08:36:00,-9.0,18.0,08:54:00,64.0,67.0,46.0,229,09:40:00,3.0,09:49:00,09:43:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,San Angelo Regional Airport (Mathis Field),San Angelo,TX,31.35775,-100.49631,38.84517284419602,32.11307412900037,34.16857953446386,2015-11-08
893010,2015,2,2,1,AA,American Airlines Inc.,54,N3DUAA,LAS,ORD,09:23:00,09:19:00,-4.0,21.0,09:40:00,217.0,213.0,177.0,1514,14:37:00,15.0,15:00:00,14:52:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,39.71812796119566,30.74919182562338,31.755184604041816,2015-02-02
1415452,2015,6,10,3,WN,Southwest Airlines Co.,2240,N7743B,SNA,OAK,10:40:00,11:03:00,23.0,9.0,11:12:00,75.0,74.0,60.0,371,12:12:00,5.0,11:55:00,12:17:00,22.0,0,0,,0.0,0.0,10.0,12.0,0.0,True,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,Oakland International Airport,Oakland,CA,37.72129,-122.22072,33.57624976470272,24.8395002402691,26.03684126221368,2015-06-10
702315,2015,4,5,7,DL,Delta Air Lines Inc.,2295,N323NB,SAN,SLC,11:15:00,11:19:00,4.0,18.0,11:37:00,117.0,114.0,80.0,626,13:57:00,16.0,14:12:00,14:13:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,35.70156821969319,27.828645521643725,29.56233792140435,2015-04-05
553013,2015,12,15,2,UA,United Air Lines Inc.,270,,DEN,BOI,11:35:00,,,,,120.0,,,649,,,13:35:00,,,0,1,B,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Boise Airport (Boise Air Terminal),Boise,ID,43.56444,-116.22278,41.19048226263038,30.891128832532566,32.91439645351429,2015-12-15
2184323,2015,6,2,2,WN,Southwest Airlines Co.,4662,N946WN,ABQ,PDX,12:40:00,13:11:00,31.0,18.0,13:29:00,175.0,169.0,147.0,1111,14:56:00,4.0,14:35:00,15:00:00,25.0,0,0,,0.0,0.0,0.0,25.0,0.0,True,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,Portland International Airport,Portland,OR,45.58872,-122.5975,36.29116298457691,29.739842067480257,31.850825556353193,2015-06-02
1416577,2015,12,8,2,WN,Southwest Airlines Co.,2581,N419WN,SNA,OAK,06:45:00,06:41:00,-4.0,19.0,07:00:00,95.0,89.0,64.0,371,08:04:00,6.0,08:20:00,08:10:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,Oakland International Airport,Oakland,CA,37.72129,-122.22072,33.57624976470272,24.8395002402691,26.03684126221368,2015-12-08
1234594,2015,8,30,7,OO,Skywest Airlines Inc.,5568,N913SW,PSP,DEN,15:48:00,15:42:00,-6.0,16.0,15:58:00,137.0,132.0,106.0,776,18:44:00,10.0,19:05:00,18:54:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Palm Springs International Airport,Palm Springs,CA,33.82922,-116.50625,Denver International Airport,Denver,CO,39.85841,-104.667,36.80872371202849,31.112756952841597,35.13361547762999,2015-08-30
4422449,2015,1,16,5,US,US Airways Inc.,1794,N740UW,PIT,CLT,12:05:00,11:58:00,-7.0,14.0,12:12:00,92.0,99.0,71.0,366,13:23:00,14.0,13:37:00,13:37:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,28.161539099427813,29.553003533568905,32.7670789163722,2015-01-16
1037722,2015,6,30,2,UA,United Air Lines Inc.,1668,N73276,EWR,SFO,07:20:00,07:16:00,-4.0,11.0,07:27:00,357.0,367.0,317.0,2565,09:44:00,39.0,10:17:00,10:23:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,35.37908265534725,39.0636838304727,39.73129478420263,2015-06-30
3287112,2015,1,22,4,AA,American Airlines Inc.,1399,N4YCAA,STL,DFW,16:27:00,16:34:00,7.0,17.0,16:51:00,117.0,126.0,95.0,550,18:26:00,14.0,18:24:00,18:40:00,16.0,0,0,,9.0,0.0,0.0,7.0,0.0,True,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,35.779230458020145,31.053561863952865,32.371719335832886,2015-01-22
3221991,2015,11,20,5,NK,Spirit Air Lines,813,N625NK,TPA,DFW,13:25:00,13:24:00,-1.0,10.0,13:34:00,165.0,150.0,134.0,929,14:48:00,6.0,15:10:00,14:54:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Tampa International Airport,Tampa,FL,27.97547,-82.53325,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,34.538228022407914,34.06551286698079,35.62527183762233,2015-11-20
1107433,2015,2,28,6,UA,United Air Lines Inc.,229,N851UA,EWR,SRQ,10:00:00,10:02:00,2.0,17.0,10:19:00,182.0,198.0,175.0,1034,13:14:00,6.0,13:02:00,13:20:00,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,True,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,Sarasota-Bradenton International Airport,Sarasota,FL,27.39533,-82.55411,35.37908265534725,39.0636838304727,39.73129478420263,2015-02-28
246365,2015,2,16,1,OO,Skywest Airlines Inc.,2617,N869AS,LAX,FAT,17:42:00,17:36:00,-6.0,22.0,17:58:00,61.0,65.0,39.0,209,18:37:00,4.0,18:43:00,18:41:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Fresno Yosemite International Airport,Fresno,CA,36.77619,-119.71814,40.92041526046242,28.434892858487842,30.50851734223773,2015-02-16
4192190,2015,6,20,6,VX,Virgin America,713,N529VA,DAL,SFO,08:00:00,07:55:00,-5.0,7.0,08:02:00,215.0,204.0,194.0,1476,09:16:00,3.0,09:35:00,09:19:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas Love Field,Dallas,TX,32.84711,-96.85177,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,44.57696108812543,27.40365248759958,28.329888771982564,2015-06-20
1812380,2015,1,23,5,MQ,American Eagle Airlines Inc.,3060,N933MQ,ORD,LSE,16:30:00,16:33:00,3.0,27.0,17:00:00,66.0,75.0,46.0,215,17:46:00,2.0,17:36:00,17:48:00,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,La Crosse Regional Airport,La Crosse,WI,43.87938,-91.25654,39.62481286116047,37.05203873553376,39.5671030446412,2015-01-23
377679,2015,9,30,3,WN,Southwest Airlines Co.,614,N263WN,PHX,SAT,14:25:00,14:35:00,10.0,7.0,14:42:00,125.0,117.0,106.0,843,18:28:00,4.0,18:30:00,18:32:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,39.69076729217042,24.887578940142777,26.8585255354201,2015-09-30
5263971,2015,1,2,5,OO,Skywest Airlines Inc.,7414,N432SW,RHI,MSP,07:15:00,07:15:00,0.0,37.0,07:52:00,67.0,87.0,46.0,190,08:38:00,4.0,08:22:00,08:42:00,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,True,Rhinelander-Oneida County Airport,Rhinelander,WI,45.63119,-89.46745,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,48.21802935010482,16.432608695652174,27.995652173913044,2015-01-02
4230569,2015,12,6,7,WN,Southwest Airlines Co.,2479,N936WN,DAL,MEM,21:35:00,21:35:00,0.0,8.0,21:43:00,85.0,70.0,57.0,423,22:40:00,5.0,23:00:00,22:45:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Memphis International Airport,Memphis,TN,35.04242,-89.97667,44.57696108812543,27.40365248759958,28.329888771982564,2015-12-06
3322919,2015,1,27,2,MQ,American Eagle Airlines Inc.,3134,N515MQ,STL,LGA,13:20:00,,,,,132.0,,,888,,,16:32:00,,,0,1,B,0.0,0.0,0.0,0.0,0.0,False,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,35.779230458020145,31.053561863952865,32.371719335832886,2015-01-27
1985267,2015,3,23,1,AA,American Airlines Inc.,2466,N201AA,DFW,IND,18:05:00,18:02:00,-3.0,21.0,18:23:00,118.0,123.0,96.0,761,20:59:00,6.0,21:03:00,21:05:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,38.84517284419602,32.11307412900037,34.16857953446386,2015-03-23
576452,2015,1,3,6,EV,Atlantic Southeast Airlines,5944,N16149,DEN,SAF,11:22:00,,,,,68.0,,,303,,,12:30:00,,,0,1,B,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Santa Fe Municipal Airport,Santa Fe,NM,35.61678,-106.08814,41.19048226263038,30.891128832532566,32.91439645351429,2015-01-03
2912207,2015,1,6,2,F9,Frontier Airlines Inc.,429,N951FR,ATL,DEN,08:59:00,09:36:00,37.0,13.0,09:49:00,207.0,193.0,173.0,1199,10:42:00,7.0,10:26:00,10:49:00,23.0,0,0,,0.0,0.0,10.0,13.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Denver International Airport,Denver,CO,39.85841,-104.667,33.119976011717355,30.210617034612437,31.051239640643498,2015-01-06
3613271,2015,11,23,1,AA,American Airlines Inc.,2382,N5EXAA,JFK,MIA,13:55:00,13:53:00,-2.0,17.0,14:10:00,195.0,172.0,147.0,1089,16:37:00,8.0,17:10:00,16:45:00,-25.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,Miami International Airport,Miami,FL,25.79325,-80.29056,35.68451460916097,35.763532082686105,41.01123192735094,2015-11-23
5195784,2015,2,6,5,EV,Atlantic Southeast Airlines,2510,N908EV,BTR,DFW,18:00:00,17:57:00,-3.0,8.0,18:05:00,90.0,90.0,66.0,383,19:11:00,16.0,19:30:00,19:27:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baton Rouge Metropolitan Airport,Baton Rouge,LA,30.53316,-91.14963,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,42.91096846218253,31.722926829268292,38.07707317073171,2015-02-06
4485706,2015,7,9,4,WN,Southwest Airlines Co.,798,N7702A,ELP,PHX,17:00:00,17:06:00,6.0,12.0,17:18:00,70.0,77.0,58.0,347,17:16:00,7.0,17:10:00,17:23:00,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,El Paso International Airport,El Paso,TX,31.80667,-106.37781,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,35.98396257935182,27.90761374187558,30.245589600742804,2015-07-09
2857021,2015,2,23,1,EV,Atlantic Southeast Airlines,4247,N11565,IAH,BRO,11:37:00,11:33:00,-4.0,22.0,11:55:00,78.0,94.0,68.0,308,13:03:00,4.0,12:55:00,13:07:00,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Brownsville/South Padre Island International Airport,Brownsville,TX,25.90683,-97.42586,40.8015168255787,30.773569136132657,32.97609654987965,2015-02-23
4976677,2015,1,3,6,WN,Southwest Airlines Co.,1151,N960WN,CAK,MCO,12:45:00,12:50:00,5.0,9.0,12:59:00,145.0,135.0,120.0,861,14:59:00,6.0,15:10:00,15:05:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Akron-Canton Regional Airport,Akron,OH,40.91631,-81.44247,Orlando International Airport,Orlando,FL,28.42889,-81.31603,27.229508196721312,31.307043949428056,36.06080674292595,2015-01-03
707735,2015,6,4,4,WN,Southwest Airlines Co.,3488,N410WN,SAN,SFO,14:55:00,14:51:00,-4.0,10.0,15:01:00,90.0,80.0,66.0,447,16:07:00,4.0,16:25:00,16:11:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,35.70156821969319,27.828645521643725,29.56233792140435,2015-06-04
4250159,2015,9,8,2,B6,JetBlue Airways,406,N655JB,LGB,SEA,11:30:00,11:24:00,-6.0,10.0,11:34:00,156.0,156.0,138.0,965,13:52:00,8.0,14:06:00,14:00:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Long Beach Airport (Daugherty Field),Long Beach,CA,33.81772,-118.15161,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,33.89540845391364,29.95764705882353,32.661848739495795,2015-09-08
948824,2015,6,8,1,WN,Southwest Airlines Co.,228,N251WN,LAS,SNA,21:25:00,21:29:00,4.0,10.0,21:39:00,60.0,52.0,39.0,226,22:18:00,3.0,22:25:00,22:21:00,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,39.71812796119566,30.74919182562338,31.755184604041816,2015-06-08
