,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
1236150,2015,5,22,5,AS,Alaska Airlines Inc.,377,N315AS,SFO,SEA,18:25:00,19:01:00,36.0,13.0,19:14:00,120.0,132.0,111.0,679,21:05:00,8.0,20:25:00,21:13:00,48.0,0,0,,12.0,0.0,0.0,36.0,0.0,True,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,37.954705151072915,32.84568142979208,33.873825121048135,2015-05-22
1661307,2015,4,29,3,B6,JetBlue Airways,112,N231JB,ORD,BOS,17:10:00,17:09:00,-1.0,22.0,17:31:00,138.0,140.0,112.0,867,20:23:00,6.0,20:28:00,20:29:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,39.62481286116047,37.05203873553376,39.5671030446412,2015-04-29
978829,2015,3,2,1,WN,Southwest Airlines Co.,4548,N8635F,LAS,STL,12:45:00,13:21:00,36.0,11.0,13:32:00,190.0,158.0,143.0,1371,17:55:00,4.0,17:55:00,17:59:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,39.71812796119566,30.74919182562338,31.755184604041816,2015-03-02
4799685,2015,6,25,4,DL,Delta Air Lines Inc.,1521,N960DL,DAY,ATL,10:17:00,11:38:00,81.0,12.0,11:50:00,99.0,89.0,68.0,432,12:58:00,9.0,11:56:00,13:07:00,71.0,0,0,,0.0,0.0,1.0,70.0,0.0,True,James M. Cox Dayton International Airport,Dayton,OH,39.90238,-84.21938,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,33.56385431074227,29.490728021978022,35.89697802197802,2015-06-25
3827998,2015,6,27,6,WN,Southwest Airlines Co.,1055,N280WN,OKC,BWI,06:55:00,06:53:00,-2.0,9.0,07:02:00,170.0,154.0,138.0,1180,10:20:00,7.0,10:45:00,10:27:00,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Will Rogers World Airport,Oklahoma City,OK,35.39309,-97.60073,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,33.696729435084244,32.987132352941174,37.03841911764706,2015-06-27
750326,2015,2,25,3,US,US Airways Inc.,406,N546UW,SLC,PHX,07:00:00,07:00:00,0.0,16.0,07:16:00,107.0,88.0,68.0,507,08:24:00,4.0,08:47:00,08:28:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,31.977162843328877,22.10020910406949,25.83927939520669,2015-02-25
62784,2015,11,8,7,WN,Southwest Airlines Co.,3169,N8637A,PDX,OAK,17:05:00,17:05:00,0.0,13.0,17:18:00,105.0,111.0,92.0,543,18:50:00,6.0,18:50:00,18:56:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Portland International Airport,Portland,OR,45.58872,-122.5975,Oakland International Airport,Oakland,CA,37.72129,-122.22072,32.088775618562174,24.357336686743,27.290224369581043,2015-11-08
1730994,2015,5,2,6,MQ,American Eagle Airlines Inc.,2951,N508MQ,ORD,DSM,16:45:00,16:41:00,-4.0,12.0,16:53:00,83.0,61.0,46.0,299,17:39:00,3.0,18:08:00,17:42:00,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Des Moines International Airport,Des Moines,IA,41.53493,-93.66068,39.62481286116047,37.05203873553376,39.5671030446412,2015-05-02
5153,2015,3,15,7,DL,Delta Air Lines Inc.,142,N822DN,ANC,SEA,06:00:00,05:55:00,-5.0,9.0,06:04:00,210.0,205.0,190.0,1448,10:14:00,6.0,10:30:00,10:20:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Ted Stevens Anchorage International Airport,Anchorage,AK,61.17432,-149.99619,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,32.46485473289597,19.468822170900694,23.359314857582756,2015-03-15
1717125,2015,9,10,4,MQ,American Eagle Airlines Inc.,3333,N922MQ,ORD,IND,09:55:00,09:50:00,-5.0,9.0,09:59:00,69.0,48.0,34.0,177,11:33:00,5.0,12:04:00,11:38:00,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,39.62481286116047,37.05203873553376,39.5671030446412,2015-09-10
2593807,2015,11,13,5,DL,Delta Air Lines Inc.,1662,N541US,MCO,DTW,08:20:00,08:20:00,0.0,12.0,08:32:00,155.0,144.0,128.0,957,10:40:00,4.0,10:55:00,10:44:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Orlando International Airport,Orlando,FL,28.42889,-81.31603,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,37.23666900938891,35.90524125248028,37.849247447127716,2015-11-13
112957,2015,3,8,7,UA,United Air Lines Inc.,1175,N26226,LAX,LAS,06:45:00,06:37:00,-8.0,17.0,06:54:00,76.0,72.0,45.0,236,07:39:00,10.0,08:01:00,07:49:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,40.92041526046242,28.434892858487842,30.50851734223773,2015-03-08
3459273,2015,1,29,4,EV,Atlantic Southeast Airlines,5221,N604QX,SAT,DTW,07:25:00,07:19:00,-6.0,16.0,07:35:00,178.0,192.0,168.0,1214,11:23:00,8.0,11:23:00,11:31:00,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,San Antonio International Airport,San Antonio,TX,29.53369,-98.46978,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,31.85175238351014,29.948566610455313,30.89449831365936,2015-01-29
3259570,2015,12,1,2,AA,American Airlines Inc.,1813,N152UW,TPA,CLT,10:20:00,10:15:00,-5.0,29.0,10:44:00,103.0,119.0,76.0,507,12:00:00,14.0,12:03:00,12:14:00,11.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Tampa International Airport,Tampa,FL,27.97547,-82.53325,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,34.538228022407914,34.06551286698079,35.62527183762233,2015-12-01
4597136,2015,5,5,2,UA,United Air Lines Inc.,210,N431UA,LGA,IAH,08:55:00,08:47:00,-8.0,25.0,09:12:00,236.0,238.0,204.0,1416,11:36:00,9.0,11:51:00,11:45:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,36.37969981426635,38.468567170769404,43.40197593553372,2015-05-05
4424060,2015,3,22,7,WN,Southwest Airlines Co.,4479,N210WN,PIT,MDW,06:50:00,06:49:00,-1.0,9.0,06:58:00,95.0,81.0,68.0,402,07:06:00,4.0,07:25:00,07:10:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,28.161539099427813,29.553003533568905,32.7670789163722,2015-03-22
3364022,2015,4,1,3,DL,Delta Air Lines Inc.,2056,N372NW,MSY,LGA,17:10:00,17:06:00,-4.0,10.0,17:16:00,172.0,177.0,151.0,1183,20:47:00,16.0,21:02:00,21:03:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,32.932171941037005,31.985601377259567,33.97769778542922,2015-04-01
4151859,2015,3,6,5,WN,Southwest Airlines Co.,4165,N270WN,MDW,CHS,16:25:00,16:46:00,21.0,10.0,16:56:00,120.0,113.0,96.0,745,19:32:00,7.0,19:25:00,19:39:00,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,39.4122592290384,32.369710467706014,32.06813262649393,2015-03-06
2692280,2015,7,31,5,WN,Southwest Airlines Co.,488,N792SW,PHL,MCO,05:45:00,05:45:00,0.0,12.0,05:57:00,145.0,130.0,113.0,861,07:50:00,5.0,08:10:00,07:55:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Orlando International Airport,Orlando,FL,28.42889,-81.31603,36.76708925947805,31.431943643404466,37.827552113372334,2015-07-31
3016434,2015,5,11,1,DL,Delta Air Lines Inc.,1951,N909DA,ATL,MIA,13:45:00,14:09:00,24.0,26.0,14:35:00,125.0,117.0,86.0,594,16:01:00,5.0,15:50:00,16:06:00,16.0,0,0,,0.0,0.0,0.0,0.0,16.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Miami International Airport,Miami,FL,25.79325,-80.29056,33.119976011717355,30.210617034612437,31.051239640643498,2015-05-11
342633,2015,9,12,6,AA,American Airlines Inc.,679,N192UW,PHX,SAN,14:00:00,13:59:00,-1.0,16.0,14:15:00,71.0,69.0,49.0,304,15:04:00,4.0,15:11:00,15:08:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,39.69076729217042,24.887578940142777,26.8585255354201,2015-09-12
4530243,2015,1,12,1,WN,Southwest Airlines Co.,183,N440LV,BUF,FLL,07:45:00,08:54:00,69.0,12.0,09:06:00,200.0,189.0,173.0,1165,11:59:00,4.0,11:05:00,12:03:00,58.0,0,0,,0.0,0.0,0.0,0.0,58.0,True,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,28.411792677127913,33.51234309623431,35.89539748953975,2015-01-12
2250552,2015,9,16,3,MQ,American Eagle Airlines Inc.,3344,N513MQ,DTW,ORD,18:55:00,19:01:00,6.0,10.0,19:11:00,81.0,64.0,39.0,235,18:50:00,15.0,19:16:00,19:05:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,33.438709677419354,31.526032909787492,35.202447562084835,2015-09-16
4591997,2015,5,15,5,WN,Southwest Airlines Co.,178,N494WN,LGA,ATL,12:00:00,12:04:00,4.0,21.0,12:25:00,160.0,147.0,116.0,762,14:21:00,10.0,14:40:00,14:31:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,36.37969981426635,38.468567170769404,43.40197593553372,2015-05-15
1749882,2015,6,27,6,AA,American Airlines Inc.,1477,N3HPAA,ORD,RSW,08:50:00,08:41:00,-9.0,15.0,08:56:00,177.0,174.0,154.0,1120,12:30:00,5.0,12:47:00,12:35:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,39.62481286116047,37.05203873553376,39.5671030446412,2015-06-27
4897587,2015,4,13,1,B6,JetBlue Airways,315,N197JB,SYR,JFK,11:28:00,11:52:00,24.0,14.0,12:06:00,75.0,79.0,58.0,209,13:04:00,7.0,12:43:00,13:11:00,28.0,0,0,,4.0,0.0,0.0,24.0,0.0,True,Syracuse Hancock International Airport,Syracuse,NY,43.11119,-76.10631,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,28.38801711840228,34.414572864321606,41.640075376884425,2015-04-13
3559370,2015,4,1,3,DL,Delta Air Lines Inc.,472,N710TW,JFK,LAX,08:15:00,08:18:00,3.0,19.0,08:37:00,387.0,399.0,352.0,2475,11:29:00,28.0,11:42:00,11:57:00,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,True,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,35.68451460916097,35.763532082686105,41.01123192735094,2015-04-01
1539980,2015,7,16,4,WN,Southwest Airlines Co.,1787,N221WN,DCA,MDW,20:50:00,20:48:00,-2.0,11.0,20:59:00,125.0,,,601,23:25:00,6.0,21:55:00,23:31:00,,1,0,,0.0,0.0,0.0,0.0,0.0,False,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,32.96609480445565,29.93237966045957,36.55917293542155,2015-07-16
1955676,2015,4,8,3,AA,American Airlines Inc.,1544,N425AA,DFW,IAD,13:30:00,13:26:00,-4.0,12.0,13:38:00,176.0,182.0,162.0,1172,17:20:00,8.0,17:26:00,17:28:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,38.84517284419602,32.11307412900037,34.16857953446386,2015-04-08
2357352,2015,4,28,2,UA,United Air Lines Inc.,521,N492UA,BOS,ORD,07:19:00,07:08:00,-11.0,12.0,07:20:00,167.0,148.0,125.0,867,08:25:00,11.0,09:06:00,08:36:00,-30.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,35.91662262278969,30.034774751516718,35.44770879049955,2015-04-28
4303369,2015,11,22,7,DL,Delta Air Lines Inc.,1132,N1604R,SEA,ATL,10:45:00,10:56:00,11.0,13.0,11:09:00,280.0,262.0,239.0,2182,18:08:00,10.0,18:25:00,18:18:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,39.265457758861665,20.77834424158916,24.431071305545988,2015-11-22
526400,2015,3,18,3,WN,Southwest Airlines Co.,2320,N209WN,DEN,ABQ,15:45:00,15:46:00,1.0,12.0,15:58:00,75.0,79.0,63.0,349,17:01:00,4.0,17:00:00,17:05:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Denver International Airport,Denver,CO,39.85841,-104.667,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,41.19048226263038,30.891128832532566,32.91439645351429,2015-03-18
5202897,2015,1,16,5,EV,Atlantic Southeast Airlines,2516,N905EV,CRP,DFW,14:16:00,15:20:00,64.0,9.0,15:29:00,79.0,82.0,67.0,354,16:36:00,6.0,15:35:00,16:42:00,67.0,0,0,,3.0,0.0,4.0,60.0,0.0,True,Corpus Christi International Airport,Corpus Christi,TX,27.77036,-97.50122,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,34.43126022913257,31.711229946524064,36.076054664289956,2015-01-16
4832796,2015,5,15,5,US,US Airways Inc.,1788,N579UW,RSW,CLT,19:10:00,19:03:00,-7.0,11.0,19:14:00,112.0,112.0,92.0,600,20:46:00,9.0,21:02:00,20:55:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,34.10237659963437,32.55730674386191,35.0664736785676,2015-05-15
3798257,2015,6,23,2,AA,American Airlines Inc.,1293,N3GBAA,MIA,STX,12:15:00,12:09:00,-6.0,23.0,12:32:00,164.0,165.0,140.0,1139,14:52:00,2.0,14:59:00,14:54:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Henry E. Rohlsen Airport,Christiansted,VI,17.70189,-64.79856,39.97634876912649,33.7487012987013,35.63037518037518,2015-06-23
1600162,2015,1,21,3,F9,Frontier Airlines Inc.,1063,N214FR,ORD,SLC,15:40:00,15:29:00,-11.0,21.0,15:50:00,205.0,205.0,178.0,1250,17:48:00,6.0,18:05:00,17:54:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,39.62481286116047,37.05203873553376,39.5671030446412,2015-01-21
4072675,2015,1,6,2,OO,Skywest Airlines Inc.,6326,N105SY,BOI,SFO,14:30:00,17:20:00,170.0,16.0,17:36:00,110.0,101.0,82.0,522,17:58:00,3.0,15:20:00,18:01:00,161.0,0,0,,0.0,0.0,154.0,7.0,0.0,True,Boise Airport (Boise Air Terminal),Boise,ID,43.56444,-116.22278,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,35.58129558129558,31.11357607909332,34.37135278514589,2015-01-06
2657127,2015,12,17,4,AA,American Airlines Inc.,1881,N542UW,PHL,PHX,18:10:00,18:25:00,15.0,25.0,18:50:00,333.0,312.0,283.0,2075,21:33:00,4.0,21:43:00,21:37:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,36.76708925947805,31.431943643404466,37.827552113372334,2015-12-17
3925721,2015,8,9,7,AA,American Airlines Inc.,1912,N832AW,CLT,ABQ,20:15:00,20:38:00,23.0,17.0,20:55:00,222.0,207.0,183.0,1449,21:58:00,7.0,21:57:00,22:05:00,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,41.30716478609306,23.564489273907483,29.016408870442316,2015-08-09
919085,2015,9,16,3,DL,Delta Air Lines Inc.,1740,N380DA,LAS,SLC,14:05:00,13:59:00,-6.0,12.0,14:11:00,80.0,66.0,50.0,368,16:01:00,4.0,16:25:00,16:05:00,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,39.71812796119566,30.74919182562338,31.755184604041816,2015-09-16
1821606,2015,3,19,4,OO,Skywest Airlines Inc.,5408,N986SW,ORD,MKG,10:18:00,10:11:00,-7.0,13.0,10:24:00,57.0,45.0,28.0,118,11:52:00,4.0,12:15:00,11:56:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Muskegon County Airport,Muskegon,MI,43.16949,-86.23822,39.62481286116047,37.05203873553376,39.5671030446412,2015-03-19
4716181,2015,2,16,1,AA,American Airlines Inc.,386,N479AA,JAX,DFW,18:22:00,19:10:00,48.0,9.0,19:19:00,173.0,167.0,151.0,918,20:50:00,7.0,20:15:00,20:57:00,42.0,0,0,,0.0,0.0,0.0,42.0,0.0,True,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,32.08781461359352,33.50449205252246,35.928645473393225,2015-02-16
1357811,2015,5,3,7,VX,Virgin America,12,N838VA,SFO,JFK,07:00:00,06:56:00,-4.0,11.0,07:07:00,345.0,330.0,311.0,2586,15:18:00,8.0,15:45:00,15:26:00,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,37.954705151072915,32.84568142979208,33.873825121048135,2015-05-03
3727441,2015,9,13,7,WN,Southwest Airlines Co.,180,N280WN,CHS,BNA,14:00:00,13:53:00,-7.0,10.0,14:03:00,85.0,84.0,69.0,439,14:12:00,5.0,14:25:00,14:17:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,Nashville International Airport,Nashville,TN,36.12448,-86.67818,30.87077938563087,34.56030701754386,38.671875,2015-09-13
963519,2015,2,27,5,WN,Southwest Airlines Co.,1931,N8314L,LAS,BWI,08:15:00,08:30:00,15.0,11.0,08:41:00,265.0,253.0,235.0,2106,15:36:00,7.0,15:40:00,15:43:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,39.71812796119566,30.74919182562338,31.755184604041816,2015-02-27
1186043,2015,2,24,2,DL,Delta Air Lines Inc.,2217,N369NW,MSP,MKE,17:20:00,19:51:00,151.0,13.0,20:04:00,76.0,63.0,45.0,297,20:49:00,5.0,18:36:00,20:54:00,138.0,0,0,,0.0,0.0,138.0,0.0,0.0,True,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,33.48377141735865,25.80892890439786,30.049758930236276,2015-02-24
4151718,2015,12,6,7,WN,Southwest Airlines Co.,187,N487WN,MDW,RDU,13:45:00,13:41:00,-4.0,11.0,13:52:00,110.0,116.0,99.0,632,16:31:00,6.0,16:35:00,16:37:00,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,Raleigh-Durham International Airport,Raleigh,NC,35.87764,-78.78747,39.4122592290384,32.369710467706014,32.06813262649393,2015-12-06
3282822,2015,8,15,6,OO,Skywest Airlines Inc.,4991,N131SY,STL,ORD,05:55:00,05:55:00,0.0,15.0,06:10:00,75.0,70.0,44.0,258,06:54:00,11.0,07:10:00,07:05:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,35.779230458020145,31.053561863952865,32.371719335832886,2015-08-15
420698,2015,7,3,5,WN,Southwest Airlines Co.,497,N563WN,DEN,SEA,12:30:00,12:36:00,6.0,10.0,12:46:00,165.0,160.0,143.0,1024,14:09:00,7.0,14:15:00,14:16:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Denver International Airport,Denver,CO,39.85841,-104.667,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,41.19048226263038,30.891128832532566,32.91439645351429,2015-07-03
3902234,2015,9,10,4,AA,American Airlines Inc.,1722,N754UW,CLT,DCA,09:45:00,09:43:00,-2.0,13.0,09:56:00,86.0,67.0,52.0,331,10:48:00,2.0,11:11:00,10:50:00,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,41.30716478609306,23.564489273907483,29.016408870442316,2015-09-10
104920,2015,1,12,1,UA,United Air Lines Inc.,1236,N38417,LAX,ORD,07:00:00,07:03:00,3.0,20.0,07:23:00,243.0,238.0,207.0,1744,12:50:00,11.0,13:03:00,13:01:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,40.92041526046242,28.434892858487842,30.50851734223773,2015-01-12
1271781,2015,12,27,7,AA,American Airlines Inc.,2438,N3FGAA,SFO,LAX,14:30:00,14:27:00,-3.0,19.0,14:46:00,89.0,92.0,56.0,337,15:42:00,17.0,15:59:00,15:59:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,37.954705151072915,32.84568142979208,33.873825121048135,2015-12-27
1413466,2015,8,23,7,WN,Southwest Airlines Co.,2664,N766SW,SNA,SJC,17:50:00,18:02:00,12.0,10.0,18:12:00,70.0,68.0,54.0,342,19:06:00,4.0,19:00:00,19:10:00,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,33.57624976470272,24.8395002402691,26.03684126221368,2015-08-23
2153059,2015,6,16,2,HA,Hawaiian Airlines Inc.,42,N385HA,OGG,SFO,14:35:00,14:28:00,-7.0,9.0,14:37:00,295.0,290.0,271.0,2338,22:08:00,10.0,22:30:00,22:18:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Kahului Airport,Kahului,HI,20.89865,-156.43046,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,38.15872400252097,16.84220556473129,20.653792402490154,2015-06-16
4131835,2015,6,23,2,WN,Southwest Airlines Co.,4166,N203WN,MDW,TPA,12:40:00,12:48:00,8.0,8.0,12:56:00,150.0,146.0,129.0,997,16:05:00,9.0,16:10:00,16:14:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,Tampa International Airport,Tampa,FL,27.97547,-82.53325,39.4122592290384,32.369710467706014,32.06813262649393,2015-06-23
3852722,2015,2,16,1,WN,Southwest Airlines Co.,31,N960WN,MKE,BWI,07:20:00,07:15:00,-5.0,20.0,07:35:00,120.0,137.0,80.0,641,09:55:00,37.0,10:20:00,10:32:00,12.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,32.05029337803856,31.08097081284653,35.432681242807824,2015-02-16
1484581,2015,11,17,2,AA,American Airlines Inc.,1359,N3EEAA,DCA,ORD,10:20:00,10:13:00,-7.0,24.0,10:37:00,144.0,139.0,104.0,612,11:21:00,11.0,11:44:00,11:32:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,32.96609480445565,29.93237966045957,36.55917293542155,2015-11-17
